StudyHours,Attendance,SleepHours,PastScore,Participation,FinalScore
3.8378961758713244,80,6,52,1,52
4.539084132675289,74,7,77,1,61
1.5960042551799511,94,6,72,1,55
6.053771987194408,90,7,72,1,67
3.803493194634203,70,7,83,0,58
5.947785348633664,68,7,70,1,61
2.400450506714016,48,8,77,0,50
6.227092883836737,82,7,80,1,68
4.662733241052175,78,7,62,1,58
4.329560128778538,97,7,74,1,64
3.851036681529722,85,7,66,1,58
3.127207072888326,100,5,68,1,57
5.300797487710809,69,5,65,1,56
3.7105398047720706,97,5,77,0,59
1.0,72,7,71,1,50
1.8242203074394965,91,8,75,0,57
3.221231371710879,58,6,69,0,49
3.9649984747483327,83,6,45,1,51
3.415117266650156,50,8,70,1,53
5.328456184690495,75,8,70,1,63
1.0,86,7,73,1,54
3.71538190475774,72,6,61,1,52
1.0,64,6,52,0,39
4.639568443226253,92,5,79,0,61
3.3583119283369958,78,6,65,0,52
4.129414958036177,72,6,72,1,57
2.2041755591153507,80,7,65,1,53
5.419197397486627,100,5,69,1,63
5.062586996088277,97,6,63,1,61
4.375316454517831,97,6,55,1,57
3.305724129704839,86,7,77,1,61
4.369785927942698,82,7,60,0,55
2.4396611480189767,44,7,72,0,46
4.783333488531068,69,6,76,1,59
5.974221341485881,72,6,61,0,56
5.105915839968779,51,5,51,1,47
2.405596295288886,62,6,95,1,57
4.042125975909654,50,8,62,0,50
1.5602876843620284,79,8,79,0,55
4.358585466763514,92,7,95,1,70
4.175905119293808,96,8,81,1,67
1.0,86,7,65,0,49
1.7573242341314543,65,5,68,1,47
3.0752916548843494,51,8,57,1,48
3.0487103792887607,53,5,83,1,52
1.685784596871792,60,7,78,0,50
4.083468094028276,66,6,62,1,53
3.877210413410768,77,6,54,0,50
3.208596302032221,64,7,50,1,48
2.3663127497624554,85,7,84,1,60
5.073060689624845,76,6,71,0,58
5.983110669632443,80,6,73,1,63
2.774657774230194,97,6,57,1,54
2.581749624267769,62,8,48,1,47
4.236811498117994,86,7,84,0,63
2.9629559303795205,79,7,70,1,56
3.2909041990051486,74,6,83,1,58
4.609479727587007,93,8,64,1,63
1.0,93,6,66,1,51
5.4774534872790035,65,6,80,1,61
3.609020786494012,77,6,80,0,57
2.8827602831567294,84,8,81,1,62
3.3661487686678266,75,6,65,1,53
3.443644032530778,88,6,79,1,60
1.0,84,7,86,0,55
5.742407341179854,100,6,68,1,65
3.561988448405928,57,7,62,1,51
4.164503195671063,78,7,90,0,63
4.927324655861064,66,7,60,1,56
1.9682563136595497,89,6,79,1,57
4.210207848552843,55,6,69,1,53
3.0985383636518096,85,8,42,0,49
4.77015616282474,70,8,86,1,65
1.0,68,6,30,0,34
3.3513585496380967,58,6,40,1,42
2.5957690163240574,73,5,77,1,53
4.148394425951233,96,7,77,1,65
4.205066281052304,79,7,60,0,54
2.438561157766961,89,6,72,1,56
2.4317392037359347,100,7,32,1,48
3.3340019471640057,83,7,80,1,61
2.155036659027188,71,8,73,1,55
4.76297554317819,87,5,69,1,59
2.9461891993288307,71,6,70,1,53
1.0,72,5,77,1,49
2.9377669150672907,57,8,69,1,53
1.9421842687340414,93,7,41,0,46
1.0530862768085818,74,7,95,0,56
1.6438600426661414,82,5,88,1,56
3.664112707749455,64,6,50,1,47
5.492961242372347,86,6,64,1,61
3.96977671079747,68,7,66,1,55
2.59024491767639,77,6,86,1,58
4.1838562927560545,93,5,37,1,49
2.8113645346715126,91,7,62,0,54
2.458099446255283,79,6,43,1,45
1.7684559976505234,53,7,65,1,47
1.0,100,6,62,1,52
2.915114440160832,100,8,71,1,62
3.7370802348801977,90,7,60,0,55
3.3550644949776656,68,8,58,1,53
2.876049608078962,78,7,79,0,56
2.081380908954828,71,8,76,1,56
4.4123692875274525,98,8,78,1,68
1.5243021200801226,83,7,67,0,51
4.664041870765213,68,8,61,1,57
1.996674471609913,72,6,68,1,50
2.3713471439704477,96,6,77,0,57
1.2998222140764844,100,5,37,1,43
2.747896779671545,100,7,75,1,61
4.962968687716968,91,7,74,1,65
4.273442132665934,76,7,70,1,59
4.9676331680420525,40,6,67,1,51
4.2832138189009035,84,7,31,0,47
1.8444952572044462,79,6,63,1,50
3.003816163508664,82,7,95,1,64
2.329701306323806,80,6,70,1,53
5.49586235605856,60,8,65,1,59
1.7048170303605326,88,6,70,1,53
4.840546534083666,89,6,75,1,63
4.839430805163154,90,8,79,0,65
6.244430302574131,94,7,66,1,66
2.8854701110557537,89,5,76,1,57
4.568483239370243,73,7,95,1,67
6.9224777548082645,78,5,85,1,67
2.5735374845994547,81,8,95,0,63
1.1974396287014604,81,7,60,1,49
1.0,94,6,95,1,60
4.569068043291997,89,7,58,1,59
1.0,100,5,75,1,54
2.9415214205931157,100,7,80,0,61
4.155969780558441,81,8,62,1,59
3.777763305244871,40,8,71,1,52
4.138167296276258,98,6,83,1,65
3.833434783701281,71,6,59,1,52
5.41829871997009,67,5,95,1,64
2.0715254288918046,74,7,49,0,45
2.484507292312203,73,7,95,1,61
2.341010832093764,89,7,85,0,59
4.745287717793915,56,8,68,1,57
4.850597882592595,63,6,63,0,52
4.176837978977762,85,5,62,1,55
5.275240500334892,89,5,67,1,60
1.732938698935429,89,6,69,0,51
6.000836167326705,68,5,88,1,64
5.7848579325683875,65,7,95,1,68
4.60343299586862,72,6,72,0,56
6.17269836315659,83,6,57,1,60
1.015065188483339,100,7,61,1,53
2.7133277956060224,49,6,67,0,45
2.3970448089770713,76,7,54,0,47
4.582218985636015,60,6,52,0,48
1.9247888905967816,55,7,95,1,56
4.6362427240062285,94,8,74,1,66
5.55580421599507,88,5,57,0,56
4.542804350125999,86,7,82,1,65
3.9256265354922517,93,8,52,0,56
2.018189988648876,72,7,53,1,47
2.2297235508119533,73,6,57,1,48
5.374428357945,100,6,94,1,72
4.669023505857998,76,7,66,0,57
3.4414707209336837,91,8,33,1,50
2.8731356813511644,80,5,88,0,57
1.0,52,5,65,0,39
1.8937213719733417,49,6,42,0,36
6.367128630709585,71,6,65,0,58
1.5793166434962997,95,6,77,0,55
3.784219731831621,91,6,76,0,59
5.011165959792798,93,6,95,1,70
1.6176159979965612,65,6,57,1,45
3.777065712171625,100,8,70,1,64
4.906873306265982,65,6,59,1,53
3.5187489828608753,83,6,46,1,50
7.0,79,6,83,1,69
1.0,77,8,76,0,52
5.088092794825818,100,7,74,1,67
3.2407973939053036,69,7,76,1,57
4.657880232255012,59,6,59,0,50
4.161960727548869,80,8,54,1,56
2.400265704335005,74,7,70,1,54
3.84349458868901,100,6,87,0,64
1.0,90,7,94,1,61
4.404871250857091,73,8,81,1,63
3.9472376989857887,64,7,70,1,56
4.457990252964653,51,8,74,1,57
5.087177487630726,64,8,70,0,58
4.051429760314567,81,6,54,1,53
3.722134129697414,100,7,70,0,60
2.1783974950080616,96,5,49,1,48
2.4316688545264236,83,8,68,1,57
5.280101930265996,75,6,94,0,65
5.654503108558968,84,8,82,0,67
3.1428343455319188,72,6,56,1,50
3.569004120879911,100,6,68,1,60
2.143078437509351,77,5,57,0,45
5.259135267901167,78,6,69,1,60
4.4981252355376675,46,8,85,1,59
6.411826154695624,77,5,79,0,62
2.182515384230392,92,7,95,1,64
2.9329881514726743,63,5,87,1,55
3.8471688837883584,68,6,73,1,56
4.469734306588656,91,6,80,0,62
3.1764985436785516,57,6,66,1,50
2.1905583643194495,95,8,53,0,52
4.8221112933853565,72,7,89,1,65
4.581703043818372,74,6,85,1,62
2.1255888491544126,63,7,66,1,50
5.533164201658243,85,6,74,1,64
5.255298063794905,100,6,88,1,70
3.7014447458716893,91,7,82,1,64
3.6193967935640545,67,6,48,0,45
4.331086656673861,97,7,73,0,62
2.207445394615613,75,7,67,1,53
3.5450472187461233,100,7,86,0,65
1.0,92,8,85,1,60
4.814683468254403,40,6,89,1,57
1.1577601663372108,64,6,53,1,42
5.755129742643499,94,6,58,1,61
3.0048198590503246,82,6,86,1,60
3.182499527103235,64,8,61,1,53
2.5583991408732416,70,7,47,1,46
3.0679416891168856,51,7,77,1,53
5.627797017722055,78,7,61,0,58
1.0,100,5,95,0,58
5.415448079132282,92,7,74,1,66
4.007035221652562,100,7,72,0,62
1.6894675282141767,93,7,64,1,54
1.8870314104261432,95,6,93,0,60
6.014589540812304,100,7,75,1,70
2.081739680085903,85,6,63,1,52
1.769974234106061,77,7,58,1,49
5.2059718135470945,95,7,68,1,64
4.0078293144288715,100,6,55,1,57
2.0931116351954016,72,7,85,1,57
3.8249374631069286,69,8,42,1,49
1.9613709745395842,82,5,67,1,50
5.151232097633908,92,8,79,0,66
5.0920564473097,91,7,75,1,65
4.298009298232914,58,7,59,0,50
4.042491591870525,100,8,79,1,67
6.141782187301061,70,7,56,1,58
3.499529491082338,76,8,69,1,58
1.7271888118687984,66,6,79,0,50
4.17421086924846,100,6,76,1,64
6.62907057430567,83,7,59,1,63
1.9778607602212217,67,8,87,1,58
2.9578058499590214,92,8,71,1,61
4.124669057152179,91,7,81,1,65
3.4191427264913914,77,7,92,1,64
2.026544629434028,92,6,86,0,58
5.182786784345707,67,8,86,0,64
6.980061083025889,72,6,72,0,62
3.794197188535861,49,7,81,1,56
2.1438975653959993,60,7,73,1,51
1.1765592124197877,100,7,51,1,50
3.8869639718317712,100,6,74,0,60
5.155816014974386,80,8,73,1,64
4.212751619743073,100,7,78,1,66
3.4963942386217193,77,8,68,0,56
2.6160925223160407,76,5,58,1,48
1.8617545509228655,80,7,79,1,56
4.752126989487323,78,7,50,1,54
4.870657432078378,76,7,91,1,67
1.1814053199639005,97,8,66,0,54
5.884758467271026,82,5,73,1,62
4.361106831341002,90,5,78,1,61
5.59939196771869,95,7,78,1,68
1.4868083772723275,85,5,48,1,44
1.4512637668768416,65,8,82,1,55
3.2765460353490545,59,6,74,1,53
4.254176640342791,82,7,60,1,57
6.194541234390446,77,5,58,1,57
4.559118370722697,81,7,64,0,57
3.13597808478195,79,6,50,1,49
1.960446188501162,100,5,95,0,60
5.345000859078725,60,6,92,1,63
2.052941861373928,50,6,76,1,48
5.942702832158482,84,8,66,0,63
3.073423025590236,74,6,67,1,53
5.885873108926775,84,7,81,1,68
4.5183969350889175,88,8,95,1,71
3.2945067658363127,99,7,61,1,58
2.7209054422608103,57,8,53,1,48
2.98863818398088,71,8,93,1,63
4.142475038562856,86,7,43,1,52
3.6157347443265753,91,7,54,1,55
2.609282887896942,100,6,66,0,55
3.2515528845235515,94,7,46,1,53
3.617865544578725,79,8,86,1,64
1.0,66,7,82,1,52
4.187252172183048,71,7,61,1,55
2.0304181629247897,71,7,89,1,58
1.7700013951913824,89,6,91,1,60
1.0,83,8,68,1,53
1.0,60,7,63,0,43
1.4668287453315663,73,6,95,0,55
2.436468563554264,93,8,80,1,62
6.429888706289852,85,7,73,0,65
2.711180486157194,88,7,90,0,61
3.766625159402047,85,7,74,1,61
4.1007220797594925,100,6,62,0,57
3.696597779323773,83,8,71,1,61
3.3838348089110095,74,7,85,1,61
1.707059354601133,66,6,40,1,40
5.676391322418818,83,6,65,0,59
6.210794965456827,43,8,90,1,65
1.0,77,5,62,1,46
1.9639571136704306,76,8,93,1,62
3.0802844864344907,59,6,91,1,57
2.053193307634713,66,7,69,1,51
4.258948330183798,92,8,61,0,59
2.4075916963900803,83,6,65,1,53
6.747584101709903,81,7,95,1,74
5.285822891515394,84,7,95,0,69
3.8188610459483225,81,7,71,1,59
5.040479394979599,98,7,60,1,62
5.158850636535964,81,7,71,1,62
2.654078767912635,58,7,73,0,50
2.275674133187053,100,8,51,1,54
3.617214594454471,85,7,71,1,59
4.792454186746916,71,6,89,1,63
3.7085905979801264,61,8,43,0,46
1.1345052767135044,85,7,82,1,56
2.2957633340737367,78,5,90,1,57
3.389040704608433,100,6,61,1,57
3.386501593511255,74,6,95,1,62
6.4588132651847125,67,6,59,1,58
1.421018086401503,93,6,76,1,55
4.258383862753812,93,5,65,0,56
5.733669662492434,82,7,65,0,60
6.907174618134194,90,5,60,1,62
2.893403865224058,79,6,80,1,58
4.2371441790803,83,5,82,1,61
4.35464053579797,97,5,69,0,58
3.7932225973299363,89,6,49,1,52
3.351732198141041,77,7,76,1,59
4.153963084250069,100,8,76,0,65
1.0,44,8,66,0,43
4.523104235093947,100,8,95,1,73
3.6892668554929506,54,6,46,1,44
3.166287654832602,70,6,36,1,43
6.570293293579336,79,5,59,1,59
2.4875989718141716,77,7,80,0,56
2.895386016402454,95,5,54,1,51
6.487329953307102,64,7,55,1,58
2.251908042725215,83,6,84,0,56
2.674827075595192,71,6,76,1,54
3.279461864853725,84,8,75,1,61
4.761101723194324,79,7,81,1,64
3.81170376102997,81,8,63,0,56
1.561061979271606,71,7,64,1,49
2.701747155309216,72,8,82,1,59
2.588968350181683,84,7,49,1,50
3.3841684321654317,94,8,37,0,50
4.1387654879447435,71,6,63,1,54
4.127308633831958,66,7,83,1,60
1.0,89,7,73,0,52
5.095911481341284,79,6,82,0,62
3.878853268994935,92,8,39,0,51
5.57679807139086,66,8,74,1,63
4.1662974909360075,53,7,79,0,55
5.151984436603643,72,6,49,1,52
4.19981796717519,68,7,82,1,61
5.519338634304122,78,8,68,1,63
4.283375954026668,70,7,95,1,65
3.353127130335644,91,5,37,1,47
6.908652080670323,75,7,90,1,71
4.8335556834198385,82,5,64,0,55
4.36061663150662,82,7,45,1,53
1.585543375192496,82,6,62,1,49
1.5675385738046934,79,7,74,1,54
3.9390732232127803,87,7,85,0,63
3.718281796652361,68,5,95,1,60
2.5788161524875255,100,6,91,1,64
3.71147404941809,76,6,55,1,51
5.882940392065394,60,6,86,0,61
4.543103711825448,82,6,75,1,61
1.7884872353708925,67,8,60,1,49
3.3327367592855843,89,8,66,1,59
2.2925502787211585,100,8,59,0,55
2.9184501253871584,68,8,70,1,55
2.879576501555536,84,6,59,1,52
2.783531626093992,53,6,54,1,44
1.6172969420399077,86,6,77,0,53
3.308517977722715,66,8,79,1,59
2.659088544729035,70,7,67,1,53
1.0,63,6,90,1,53
6.579458036752494,90,6,66,1,65
5.133154481325008,95,7,65,1,63
2.935548912612506,80,7,79,1,59
3.5282285746108975,67,8,68,0,54
1.7425184790236572,100,6,71,1,56
6.043584316716298,68,8,32,0,50
6.345933042159667,47,7,70,1,58
3.7350405923697867,86,7,42,0,49
5.035295966278017,63,8,51,1,54
3.762930168400886,94,8,49,1,56
1.494911841686104,74,5,54,1,44
2.882264946554514,89,6,61,0,52
3.6978919501579357,100,7,62,0,58
2.818178421884834,61,7,79,1,55
3.172020083847446,71,7,73,1,56
3.3629006637363283,78,8,41,1,50
3.378682253201808,100,6,71,1,60
3.578387735746225,70,7,74,1,57
1.9090924004050986,71,6,65,1,49
2.4244757763080957,87,8,69,1,58
1.573123601450046,71,8,72,0,51
4.9667233245293,82,7,81,0,63
1.0,56,6,46,1,38
5.230385514975389,100,7,66,0,63
5.579524095894265,59,7,92,1,65
3.0467291195260677,75,6,91,0,58
1.0,79,8,82,1,56
2.958034157049064,100,8,78,0,62
3.403723758066771,60,7,94,1,61
1.9841026701066298,100,7,95,1,65
2.727172409287636,91,6,68,1,56
5.795292798295026,86,7,55,1,60
4.497390743452612,65,7,65,1,56
2.11315382843285,88,6,95,1,62
1.1036012456068516,69,5,46,0,37
3.0094740235853434,98,6,62,1,56
3.1798148309743426,65,6,48,1,46
4.244298781044974,78,7,71,1,60
2.6970249311485115,71,7,51,1,48
4.267249363042792,65,7,68,1,56
6.4027310600903435,91,6,40,0,55
4.723251533666394,88,7,79,1,65
3.427867239003841,98,8,88,1,68
3.225274293420058,53,7,64,1,50
2.9649902987301933,95,8,67,1,60
5.270961368678217,100,7,67,1,65
2.5590298310730457,73,7,72,1,55
3.5678340634999737,100,5,69,0,57
3.576796852821628,76,7,81,1,60
2.7473237107827018,59,8,88,1,59
1.4413016781738488,75,8,57,1,49
3.9844617554265023,95,8,65,0,60
3.4084940422169248,67,6,83,0,55
4.250360704154855,70,7,48,1,51
2.6995995403412496,88,7,40,0,46
5.331231948219571,80,7,73,1,63
2.1848393281822327,88,6,77,1,57
6.068060426026839,83,8,59,0,61
1.0,87,8,61,0,50
4.152155096835337,73,7,58,0,52
4.213146023789935,83,6,56,0,52
2.3066643980886763,66,6,80,0,51
4.136590906791519,99,7,52,1,58
5.419278004640239,70,6,66,1,58
1.0,96,8,56,1,52
4.254117211236222,76,7,48,0,50
1.0,83,7,83,1,56
2.051502794715188,72,7,62,1,50
5.943749547351418,64,5,72,0,56
2.627326949911919,53,8,47,0,43
1.7391800533865411,64,7,58,1,47
3.203093406522977,75,8,81,1,61
6.601859507245328,83,7,95,1,74
1.0,95,7,40,1,46
1.9230351325409831,73,5,66,1,48
5.746147524769439,66,7,76,0,60
6.286553515306599,58,7,60,1,57
3.344853163564574,87,7,82,1,62
1.6414209462100362,100,7,56,1,53
6.643765252713738,98,6,72,1,68
5.891663587623795,90,8,62,1,65
4.51842048164335,89,8,88,0,67
2.28139647659387,100,5,59,0,50
3.426455988742945,84,8,64,1,58
3.2594598784327538,89,6,84,0,60
3.9962769569233667,75,7,54,1,53
5.676502157197004,59,6,71,1,58
4.819125561706105,69,8,42,1,52
1.8839358845228626,79,6,53,1,47
5.564744675029306,80,7,75,1,64
3.969698210019733,100,7,55,1,58
4.530598693788375,81,6,61,1,56
5.699811288917904,97,7,77,1,69
1.8326296257296733,73,6,61,1,48
3.4462616319403057,75,7,82,1,60
2.7028181729611775,60,8,73,1,54
1.1482108619518163,68,8,76,1,53
4.0200649664073795,87,8,88,1,67
7.0,80,6,74,0,64
1.0,94,6,93,1,60
3.4515790834257944,82,7,83,1,62
4.46081440261216,74,5,62,1,54
3.6846173024842717,100,8,89,1,69
3.3303079212263893,78,6,73,0,54
1.5511754548312635,97,8,64,1,56
3.8491801144102453,73,5,74,1,55
2.36485403447611,90,8,86,0,61
1.0,93,6,76,1,54
5.291888330770596,83,5,95,1,67
4.937578729763064,44,7,86,0,57
3.5774914652766197,80,6,77,0,57
3.843612032308554,98,7,54,1,57
5.111477019073342,87,7,67,1,62
3.8365094851671238,86,6,71,0,57
4.856026332141972,54,8,80,1,60
3.0537766986892247,69,7,79,1,57
5.46797560786092,86,7,72,1,64
3.981178588899026,86,7,71,1,60
3.791077915408811,98,7,80,1,65
1.594908366931952,77,6,57,1,47
3.930433781452563,86,6,95,0,64
2.2520676237583235,80,7,39,1,45
2.5425759102072587,65,7,91,1,59
2.2769365575258185,46,6,69,1,46
1.9006476021511625,86,7,85,0,57
6.6871571045254425,82,7,75,1,68
5.4970085929826045,70,5,75,1,59
6.380551253216392,55,6,78,1,61
1.665657470666654,89,7,82,1,59
3.6068806248663385,76,5,65,0,51
1.5597385621938562,88,6,85,1,57
2.4564576842044037,100,5,53,1,51
2.1228095248751377,47,8,69,0,47
5.359376009662342,69,7,82,1,64
2.90565548284736,76,5,84,1,57
5.102569000541024,100,5,76,1,65
4.406181334382777,55,7,64,1,53
6.955458128157184,100,7,83,1,74
1.2808336652904142,82,7,59,1,49
5.388849859680199,78,8,95,1,71
5.219661305601091,77,7,68,1,61
2.039931742959448,73,6,46,1,44
5.010700004709739,95,7,52,0,57
4.004217444539343,63,8,70,0,55
3.1587856100698883,85,7,72,1,58
2.2640967695420007,74,7,95,0,59
2.4213358228262214,68,6,54,1,46
6.574718143678889,100,6,70,1,68
3.501024228436224,86,7,54,1,54
4.673195002297189,89,8,62,1,62
2.3136509274986703,97,7,95,1,66
2.330220580667542,58,7,52,1,45
5.122977213874913,100,6,78,1,67
1.475635682672702,42,6,75,1,45
2.877179348142093,68,7,69,0,51
3.551041116608348,73,6,77,1,57
3.6670589027600786,88,7,52,1,54
3.2313600724757654,83,6,94,0,61
4.093729671643885,77,7,95,1,66
4.5392836337267175,79,8,70,1,62
4.601956318188995,65,7,95,1,65
2.02129428699826,57,6,64,0,44
3.0737673531068044,90,7,76,0,58
5.292144292815406,90,8,91,1,72
4.841970781360809,100,7,63,1,63
1.4407108227784042,68,5,49,1,41
4.027219850528303,90,5,45,1,51
1.0,75,6,95,0,55
3.5704023530905546,97,6,62,1,57
6.3466505251189655,95,8,67,1,68
2.0781609240965206,83,8,53,1,51
2.248515431762627,74,6,84,1,56
4.646044672359289,94,6,58,0,56
1.1857977271855313,89,6,62,0,48
2.5508674551724413,69,8,74,1,56
4.394661706372629,60,7,54,0,49
2.5485712284658955,75,7,67,1,53
3.1460450191835427,100,7,91,1,67
4.616278565472552,97,7,76,1,66
4.132319125304842,63,6,71,1,55
3.900227594443103,62,6,73,1,55
2.991316581094942,99,7,64,1,58
4.055091672903433,62,7,95,1,63
3.3144009798503653,87,6,57,1,53
4.1867084148886775,70,6,73,1,57
2.754601962323033,100,6,71,1,59
3.2261465384306884,68,7,85,1,59
2.0150633111719793,97,7,86,0,60
3.447488584990646,82,8,69,1,59
2.2834987045567328,83,5,74,1,54
1.82893032475701,50,6,74,1,47
3.887991721783082,46,6,35,1,40
3.8191096637864903,76,7,46,1,51
4.6743106024228585,83,7,60,1,58
2.8533116456373513,63,7,61,1,50
4.112079270255133,63,6,52,0,47
4.3261963584104945,88,7,81,1,65
4.1671607117473926,88,8,70,1,63
2.2615194757967867,77,8,66,1,54
3.724045223406783,91,8,51,1,56
4.046210444081992,62,7,69,1,55
3.510767700361913,74,8,30,1,46
1.0,100,6,67,1,53
3.74073443596022,81,6,70,0,55
6.818796559095864,81,5,73,1,64
2.959941096864526,100,7,46,0,51
2.4078843532170184,59,8,73,1,53
4.060022839567098,91,6,54,1,55
3.9685673156998575,100,7,57,1,59
5.2891027481246216,75,7,80,1,64
1.6131977661366683,92,8,95,1,64
4.5970703788624885,65,7,70,0,55
4.385633091877195,69,8,57,1,55
3.286780194589181,85,6,72,0,55
4.008030976882535,91,6,84,0,62
5.044186222397536,96,7,79,1,68
4.808473070042675,100,6,95,1,71
1.785471031889407,78,5,59,1,47
4.730237280133227,97,7,73,0,63
3.402967092451222,74,7,93,0,61
3.609311147023273,93,7,92,1,67
3.609795486502542,83,6,40,1,48
3.27463551680261,86,7,69,1,58
5.287561245660598,86,6,92,0,67
3.374423060226182,55,5,95,0,55
1.820680807425247,63,7,80,1,53
2.9097052160454067,81,6,64,1,53
3.7680420752157135,54,5,54,1,45
5.343822176445576,92,7,95,1,72
4.40464202742325,93,5,80,0,61
2.224197081879434,84,8,57,1,53
7.0,63,7,66,1,62
3.8971629664669694,100,8,74,1,65
5.413086106998522,100,5,78,1,66
3.2724283496341564,82,7,56,1,53
4.300038867058174,87,6,60,0,55
4.759202756777607,83,8,45,1,55
5.327292067631384,87,6,85,1,67
5.086052458067337,78,6,64,1,58
4.808295500109467,79,8,76,1,64
3.027369903208837,93,6,91,1,64
2.6423809370659077,100,5,73,1,58
3.998911265486296,58,6,68,1,52
4.899692108511604,78,7,72,1,61
3.165918948835089,62,6,70,0,50
5.09775794857158,100,7,88,1,71
5.6789251182292695,71,5,74,1,60
2.1255186213898707,58,7,61,1,47
2.2446189443055804,89,7,85,0,59
3.2894374116419955,100,7,88,1,67
3.9614190022837947,89,7,49,1,54
2.7131494793494237,83,5,92,1,60
5.528304018300717,86,6,75,1,64
4.136100292277677,100,6,74,0,61
3.559170572361109,66,7,85,0,58
1.3461357141972088,78,7,61,1,49
1.5262762753587393,73,8,84,0,55
3.9215138754227095,62,5,64,1,50
1.0,75,7,47,1,44
5.018956114466108,96,7,55,0,58
3.2627692334415195,88,7,78,1,61
7.0,89,8,55,1,65
6.961874375924166,82,6,94,0,71
3.227826396128725,87,5,87,1,61
3.3404944962030276,67,7,90,1,61
4.993372271003045,75,6,71,1,59
6.054758914877056,82,5,73,0,60
1.0429564138459746,84,6,52,0,44
1.0,84,6,84,1,55
2.566947791668428,77,7,75,0,54
4.374106374760797,74,6,78,0,58
4.245310385761396,100,7,95,1,71
5.104657182475775,93,7,60,0,59
1.7004537074520378,86,7,68,1,54
1.0,76,8,74,1,53
4.787021292953218,73,5,55,1,52
2.257705590552148,78,8,67,1,55
1.0,84,7,77,1,54
3.7175956189390726,51,7,65,1,51
4.689763532328016,56,7,89,1,62
3.316914301818084,70,7,47,1,48
2.813227420726266,83,8,86,1,63
3.2609566517811404,76,8,79,0,59
2.9441258563988257,100,6,61,0,54
1.477929332089749,57,6,56,0,40
2.4279789845143522,68,7,38,1,43
4.281919857520721,100,8,58,0,60
3.98251781206475,81,6,85,1,62
3.7520897089502303,93,7,69,1,61
2.0072772772199308,100,7,87,1,63
3.2277452567964993,69,7,60,1,52
1.0,78,7,80,0,52
3.7677149958280847,75,7,59,1,54
5.643286561720351,50,8,55,1,54
1.2888018019368417,75,7,68,0,49
2.621108490023367,93,7,60,1,55
3.9936601680651944,88,6,46,0,50
5.379263951641225,89,7,67,0,61
2.8276630755497756,74,6,71,1,54
2.4616245061011552,70,6,89,1,57
1.0,99,7,84,1,60
3.6551571939621597,72,7,88,1,62
6.563114060215616,84,7,80,1,69
3.9160376929470138,82,6,74,1,59
3.46658153122443,100,7,51,0,54
3.983123466150478,94,7,72,0,60
3.483361994077097,60,7,78,0,54
2.280478441609805,62,6,91,1,56
4.734919873516558,88,7,80,1,65
3.838642284667632,79,8,88,1,65
3.526419877900486,73,6,54,1,50
2.036950959082625,95,6,65,0,52
5.455261897902139,82,7,76,0,63
4.497054117999665,80,7,87,1,65
2.670618743949047,91,7,67,0,55
5.002737280522906,74,7,68,1,60
2.7536437424221893,100,6,80,1,61
2.3269947612334443,68,6,53,1,46
2.3604453237795693,89,6,94,1,62
1.0,100,6,56,0,48
4.207313570627308,59,7,41,0,45
1.0,74,5,70,1,47
1.657334253101356,97,8,95,1,66
1.0,97,8,78,1,59
3.3708954608136605,77,8,81,0,60
3.274519309592192,68,8,70,0,54
3.009955680220454,94,7,67,0,56
1.9361334579941356,97,8,46,0,50
1.74164936984504,62,6,36,1,38
4.196554795319861,61,5,72,1,53
2.6741721024372684,83,7,89,1,62
3.974537482304217,89,5,75,1,59
2.1721269708136663,75,8,79,0,56
3.7715941141566236,90,7,93,0,65
5.454917055974096,69,7,74,1,62
4.379248700589175,48,6,68,1,51
2.8813792726752796,73,7,57,1,51
3.885798455533891,80,5,95,1,63
3.1390022382046805,75,8,77,1,59
3.511820277042092,62,6,55,1,48
3.0115834217772446,52,7,52,0,44
3.2534971911719133,72,6,88,1,59
3.818140029611263,93,5,54,1,53
2.009961950627074,98,7,95,1,65
1.9761817595150326,97,6,30,0,42
1.4171861692531835,67,7,91,0,54
1.0995933432444351,62,6,77,1,49
1.6740759616692809,87,6,71,0,51
3.7391937602061938,89,7,67,1,59
2.160818726762174,86,6,95,1,62
4.270421696346644,49,6,80,1,55
3.552070623128843,66,8,56,1,52
1.0,79,6,44,1,42
4.482463376332535,87,5,72,0,57
4.716197968387565,91,6,69,0,59
2.0092059877477197,82,7,47,1,48
4.130287314342487,84,7,69,1,60
2.2152526438862017,81,6,61,1,51
3.646505565122503,90,7,70,1,60
1.6032523895675515,84,5,80,1,54
1.0,80,7,92,1,58
2.925774215580547,75,6,83,0,56
3.314406580587746,81,7,59,0,52
2.903480459578094,87,8,75,1,61
1.723954162666161,84,7,70,1,54
2.9001514068032943,85,8,50,1,53
3.903942128871101,100,6,75,1,63
3.4326604548161948,83,5,95,1,63
3.7737515458988202,70,6,70,1,55
2.4948271993186504,93,6,46,1,49
5.257576872074239,59,6,70,0,54
1.7357399951678292,63,5,51,1,41
4.231340445630078,85,7,82,0,62
5.272836639439943,87,6,77,1,64
4.221362139123343,61,6,67,0,51
3.196213659402755,74,6,65,1,53
2.707554430005531,70,8,66,1,54
5.054131476569384,72,6,70,1,59
1.3655376121074907,94,7,58,1,52
2.0448136094305345,90,7,49,1,50
2.903663351762418,79,7,87,0,59
5.356480636267998,71,6,64,0,55
4.0696514540613435,59,6,72,1,54
2.047931362234632,100,7,74,1,59
